Site, Line, Product, Date Time, Adaptive Length, Caliper Length, Color; L, Diameter; Avg, External Measurement Weight 0, Height; Avg, Max Edge Fat Width, Single Caliper Width, Tail Length, Total Fat Percent Area, Total Fat Top Area,% Compliance Weight,% Compliance Thickness
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:15:01 PM,119.295, , , ,3.5,0.886632,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:15:07 PM,149.249, , , ,3.78,1.06259,0, , , ,0.0432478, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:15:14 PM,99.6069, , , ,3.66,1.01065,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:15:22 PM,107.545, , , ,3.64,1.11031,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:15:30 PM,130.116, , , ,4.44,0.962368,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:15:36 PM,128.443, , , ,3.48,0.930962,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:15:43 PM,123.577, , , ,3.68,1.09624,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:15:52 PM,98.174, , , ,3.92,1.03863,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:16:02 PM,142.887, , , ,4.24,0.907356,0, , , ,0.0580969, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:16:09 PM,130.41, , , ,4.44,1.07175,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:16:16 PM,140.133, , , ,3.68,0.872087,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:16:22 PM,132.982, , , ,3.6,0.932763,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:16:29 PM,125.416, , , ,3.82,0.914264,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:16:36 PM,90.0279, , , ,4.08,1.32836,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:16:43 PM,127.08, , , ,3.76,1.03801,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:16:49 PM,153.362, , , ,3.96,0.860126,0, , , ,0.0141467, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:16:55 PM,117.242, , , ,3.52,1.10433,0, , , ,0.0440866, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:17:05 PM,136.258, , , ,3.4,0.949475,0.453412, , , ,0.0991207, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:17:17 PM,116.444, , , ,3.56,0.717586,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:17:25 PM,114.003, , , ,3.78,1.00753,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:17:31 PM,125.877, , , ,3.76,1.02737,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:17:41 PM,144.539, , , ,3.92,1.05405,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:17:51 PM,154.547, , , ,4.24,1.03503,0, , , ,0.13579, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:17:58 PM,136.496, , , ,3.98,1.0062,0, , , ,0.0151981, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:18:05 PM,113.867, , , ,3.8,0.971622,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:18:13 PM,132.832, , , ,3.7,0.831002,0, , , ,0.0410885, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:18:20 PM,120.752, , , ,3.64,0.951961,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:18:29 PM,155.927, , , ,3.88,0.920002,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:18:35 PM,122.542, , , ,4.16,1.15967,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:18:43 PM,116.942, , , ,3.54,0.993512,0, , , ,0, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:18:52 PM,139.948, , , ,4.02,1.06945,0, , , ,0.032931, ,
Generic Butcher Company,Generic, 4 oz Tenderloin Tail, 6/11/2024 1:49:39 PM,237.618, , , ,3.76,1.17951,0.500607, , , ,0.552648, ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:27:26 PM, , , , ,16.18,0.916651,1.24842, ,3.06602,33.6594, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:27:43 PM, , , , ,16.8,0.959217,0.472186, ,3.2857,34.0561, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:27:52 PM, , , , ,16.78,0.963347,1.34073, ,1.94658,26.4055, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:28:02 PM, , , , ,17.8,0.917409,0.901247, ,2.53052,28.897, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:28:30 PM, , , , ,17.94,1.0039,1.02925, ,2.14626,29.5434, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:31:15 PM, , , , ,18.92,1.07174,0.976094, , ,20.5715, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:31:23 PM, , , , ,18.44,1.03266,2.87723, , ,30.2223, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:31:32 PM, , , , ,18.96,1.07527,0.855881, ,2.84369,28.9277, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:31:41 PM, , , , ,17.92,1.01955,2.31719, , ,34.1446, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:31:50 PM, , , , ,17.82,1.05836,4.94432, , ,33.0296, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:32:13 PM, , , , ,19.32,1.25341,1.03788, , ,19.5893, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:32:21 PM, , , , ,18.66,1.05447,2.04826, , ,20.5865, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:32:32 PM, , , , ,18.72,1.16803,0.705278, ,3.82614,16.7255, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:32:43 PM, , , , ,17.32,0.914381,0.758612, ,2.94367,27.6993, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:33:13 PM, , , , ,18.72,1.16699,0.583413, ,2.4119,17.4061, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:33:21 PM, , , , ,17.04,1.24673,1.20175, , ,20.3929, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:33:34 PM, , , , ,18.66,1.04171,1.2415, ,2.45087,20.433, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:33:43 PM, , , , ,18.92,1.05235,1.46396, , ,28.0144, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:33:51 PM, , , , ,17.32,0.909241,2.55413, , ,27.807, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:34:08 PM, , , , ,19.32,1.03923,0.90964, ,3.20311,26.1682, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:34:23 PM, , , , ,18.46,1.00381,1.48102, , ,30.2642, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:34:30 PM, , , , ,17.82,1.04278,4.92769, , ,32.9115, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:34:38 PM, , , , ,18.96,1.06227,0.844821, ,2.85702,28.8342, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:34:46 PM, , , , ,17.94,0.96641,0.902473, ,2.25631,29.7256, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:35:23 PM, , , , ,17.92,1.0137,0.704243, ,5.1068,34.2339, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:35:45 PM, , , , ,17.8,0.91261,0.850042, ,2.8991,28.875, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:35:53 PM, , , , ,16.18,0.934791,1.01025, ,3.10992,35.8325, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:36:01 PM, , , , ,16.76,1.00711,1.09385, ,2.57009,34.1288, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:36:08 PM, , , , ,16.97,0.91126,1.4216, ,2.71061,34.194, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:36:59 PM, , , , ,18.96,1.11045,1.75199, , ,30.7137, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:37:07 PM, , , , ,17.86,1.1329,0.943217, ,3.31004,23.65, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:37:15 PM, , , , ,17.52,0.970582,1.10377, ,2.33932,35.1024, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:37:24 PM, , , , ,17.58,1.14358,0.628809, ,2.10634,16.0962, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:37:33 PM, , , , ,17.68,0.948445,0.96178, ,3.01725,34.7734, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:37:58 PM, , , , ,18.4,1.06609,0.400267, ,2.63054,13.5681, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:38:08 PM, , , , ,17.58,1.13002,0.859554, , ,11.8155, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:38:16 PM, , , , ,17.82,1.22527,0.957119, ,2.56702,12.9157, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:38:24 PM, , , , ,18.46,1.01764,1.73235, ,3.16345,29.6983, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:38:42 PM, , , , ,19.56,1.15492,0.993386, ,3.24361,33.1321, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:38:53 PM, , , , ,18.42,1.0634,2.1602, , ,28.063, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:39:00 PM, , , , ,18.32,1.24467,0.69776, , ,9.36378, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:39:09 PM, , , , ,19.26,1.07619,0.802053, ,3.16701,27.2055, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:39:17 PM, , , , ,18.2,1.17792,1.24763, ,2.77156,34.4838, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:39:49 PM, , , , ,17.3,0.934917,0.805657, ,2.2161,26.4115, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:39:56 PM, , , , ,18.66,1.18004,0.537531, ,2.49568,28.9861, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:40:03 PM, , , , ,16.46,0.825965,0.750276, ,2.46907,23.6267, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:40:11 PM, , , , ,18.48,1.16259,0.692976, ,2.15749,23.96, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:40:20 PM, , , , ,19.26,1.1054,1.13918, ,1.64594,26.4513, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:40:27 PM, , , , ,18.23,1.04015,0.793201, ,2.31906,29.0205, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:40:38 PM, , , , ,18.24,1.09862,0.940804, ,2.51173,19.2068, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:40:46 PM, , , , ,18.62,1.11781,1.07327, ,2.19903,24.762, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:40:55 PM, , , , ,19.64,0.940344,0.718221, ,2.51894,22.4769, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:41:19 PM, , , , ,19.42,1.12188,1.14955, ,2.12341,42.0418, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:41:27 PM, , , , ,17.46,1.07129,0.875423, ,2.59549,62.8554, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:41:35 PM, , , , ,19.46,1.1007,0.80509, ,1.93253,25.0826, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:41:42 PM, , , , ,18.06,0.897565,1.28912, ,1.79055,27.5819, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:41:50 PM, , , , ,18.7,1.02903,0.809242, ,2.23493,21.6135, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:42:08 PM, , , , ,17.66,1.09789,0.49654, ,2.73822,16.0935, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:42:16 PM, , , , ,17.55,0.947585,0.994771, ,2.72533,16.2107, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:42:24 PM, , , , ,18.68,1.03396,1.9692, ,2.00576,28.5408, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:43:08 PM, , , , ,17.32,1.15055,0.518894, ,1.58876,13.6207, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:43:17 PM, , , , ,18.64,1.15083,4.38093, ,2.57267,29.927, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:43:24 PM, , , , ,19.32,1.11607,0.847501, ,2.85078,32.4298, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:43:33 PM, , , , ,19.78,1.27377,1.03893, ,1.04198,26.8401, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:43:44 PM, , , , ,19.7,1.0845,0.785286, ,3.12044,22.1896, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:43:55 PM, , , , ,19.3,1.16023,0.872844, ,2.69208,32.1251, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:44:11 PM, , , , ,18.19,1.38392,0.954951, , ,18.7436, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:44:33 PM, , , , ,19.06,1.39973,0.784698, ,2.52154,10.9731, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:44:43 PM, , , , ,18.96,0.977769,0.923489, ,2.52706,22.154, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:44:52 PM, , , , ,18.56,0.970101,0.76376, ,3.37816,21.2953, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:45:01 PM, , , , ,16.9,0.979732,0.939416, ,3.16011,33.4773, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:45:10 PM, , , , ,18.64,1.18329,0.576438, ,2.87821,22.1625, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:45:18 PM, , , , ,17.64,1.03999,1.9707, ,3.03108,18.2081, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:45:26 PM, , , , ,19.66,1.15188,1.1346, ,1.95056,31.2878, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:46:04 PM, , , , ,18.32,1.18842,1.11333, ,2.76187,15.3488, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:46:12 PM, , , , ,19.7,1.62188,0.305549, ,2.34399,11.4628, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:46:20 PM, , , , ,19.26,1.1421,0.8124, ,2.87385,35.0725, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:46:30 PM, , , , ,16.98,1.09797,0.530828, ,3.22517,19.8718, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:46:37 PM, , , , ,18.48,1.17854,0.856365, ,2.40261,28.5741, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:46:45 PM, , , , ,19.92,1.10913,1.28839, ,2.37815,27.7878, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:46:55 PM, , , , ,19.16,0.969239,1.44313, ,2.88505,25.2854, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:47:04 PM, , , , ,18.46,1.09818,1.1567, , ,23.8037, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:47:28 PM, , , , ,18.3,1.05162,0.771881, ,2.79182,44.4717, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:47:36 PM, , , , ,19.46,1.05884,0.822099, ,2.72606,22.8596, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:47:43 PM, , , , ,19.6,1.07221,0.739719, ,1.95283,18.5152, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:47:51 PM, , , , ,19.5,1.23914,0.986651, ,2.99858,23.5397, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:47:59 PM, , , , ,18.2,0.964322,0.730846, ,3.13452,32.066, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:48:25 PM, , , , ,18.2,0.957754,0.751055, ,3.07258,32.1903, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:48:33 PM, , , , ,16.98,1.07004,0.784826, ,1.75215,19.567, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:48:40 PM, , , , ,19.42,1.02995,1.16734, ,2.22556,29.3027, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:48:48 PM, , , , ,18.32,1.03567,0.739303, ,2.79661,41.4172, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:49:01 PM, , , , ,19.52,1.23582,0.993526, ,3.01356,23.6071, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:49:10 PM, , , , ,19.24,1.10271,0.841338, ,2.76559,38.676, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:49:22 PM, , , , ,18.32,1.17421,0.83893, ,2.75964,15.4885, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:49:32 PM, , , , ,18.44,1.02145,0.985184, ,2.7206,24.0922, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:49:41 PM, , , , ,18.48,1.12587,0.859006, , ,28.2311, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:50:07 PM, , , , ,19.68,1.61469,0.286577, ,2.38326,12.0086, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:50:15 PM, , , , ,19.16,0.964226,0.640212, ,2.94029,25.1702, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:50:39 PM, , , , ,19.92,1.12509,1.65762, ,2.30713,19.0665, , ,
Generic Butcher Company,Generic, 18 oz BI Ribeye, 6/11/2024 3:50:49 PM, , , , ,19.6,1.08592,0.520288, ,3.25127,20.3409, , ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:58:07 PM, ,3.54524, , ,5.5,1.42197,0,2.90404, , ,0.0256213, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:58:13 PM, ,4.81841, , ,6.28,1.40591,0,1.97533, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:58:27 PM, ,3.63092, , ,6.18,1.28337,0,3.16793, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:58:34 PM, ,3.70496, , ,5.98,1.42573,0,3.06493, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:58:41 PM, ,3.75788, , ,6.44,1.47528,0,3.42542, , ,0.0427275, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:58:47 PM, ,3.70788, , ,6.12,1.39139,0,2.88865, , ,0.0526051, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:58:54 PM, ,4.38292, , ,5.6,1.43311,0,2.10747, , ,0.058789, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:59:00 PM, ,4.48525, , ,6.28,1.47497,0,1.94131, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:59:07 PM, ,4.3607, , ,6.12,1.44898,0,2.05453, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:59:14 PM, ,3.26917, , ,5.9,1.37632,0,2.91525, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:59:21 PM, ,3.73593, , ,5.64,1.31433,0,2.80589, , ,0.0174017, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:59:28 PM, ,3.96418, , ,5.64,1.27704,0,3.46566, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:59:34 PM, ,4.3021, , ,6.06,1.513,0,2.2619, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:59:40 PM, ,4.45161, , ,5.82,1.45741,0,1.76741, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:59:47 PM, ,3.74526, , ,5.72,1.4329,0,2.65567, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 3:59:54 PM, ,4.53435, , ,6.04,1.36163,0,2.04754, , ,0.0603946, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:00:00 PM, ,4.96016, , ,6.08,1.53991,0,1.58939, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:00:20 PM, ,3.81529, , ,5.9,1.244,0,3.3297, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:00:27 PM, ,4.55055, , ,5.72,1.37718,0,2.00904, , ,0.0518552, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:00:35 PM, ,4.78833, , ,5.72,1.2946,0,1.81565, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:00:42 PM, ,4.61878, , ,5.72,1.31452,0,1.94758, , ,0.0153506, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:00:49 PM, ,3.9389, , ,6.04,1.34912,0,3.07918, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:01:01 PM, ,3.70696, , ,6.18,1.51224,0,2.61462, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:01:08 PM, ,4.32439, , ,5.8,1.5964,0,2.22033, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:01:15 PM, ,3.72108, , ,5.86,1.39377,0,3.06081, , ,0.0187026, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:01:26 PM, ,3.98028, , ,5.78,1.29894,0,2.8604, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:01:33 PM, ,4.70064, , ,5.62,1.31599,0,1.97021, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:01:44 PM, ,4.87813, , ,5.7,1.26289,0,1.9809, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:01:52 PM, ,4.10572, , ,6.5,1.43017,0,3.06678, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:01:59 PM, ,3.92596, , ,6.32,1.25805,0,2.92316, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:02:06 PM, ,4.49217, , ,6.44,1.52842,0,2.56625, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:02:13 PM, ,3.51776, , ,6,1.54065,0,2.75965, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:02:20 PM, ,5.64382, , ,6.14,1.37546,0,1.4544, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:02:27 PM, ,4.24399, , ,5.72,1.34477,0,2.2407, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:02:42 PM, ,4.71475, , ,6.38,1.38022,0,2.11008, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:02:48 PM, ,4.92728, , ,6.48,1.38519,0,1.97933, , ,0.0181497, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:02:54 PM, ,4.45635, , ,5.86,1.40733,0,2.04059, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:03:01 PM, ,4.43441, , ,6.14,1.52047,0,2.13597, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:03:15 PM, ,3.5328, , ,5.56,1.74325,0,2.40125, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:03:23 PM, ,5.00566, , ,6.1,1.36153,0,1.95314, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:03:29 PM, ,3.53391, , ,6.02,1.33307,0,3.44562, , ,0.0181052, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:03:36 PM, ,5.2745, , ,6.24,1.36734,0,1.92482, , ,0, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:03:42 PM, ,4.80365, , ,6.18,1.39585,0,2.06433, , ,0.0181374, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:03:48 PM, ,3.77914, , ,5.86,1.4088,0,2.71791, , ,0.0229713, ,
Generic Butcher Company,Generic, 6 oz Sirloin Slab, 6/11/2024 4:03:56 PM, ,3.54743, , ,5.68,1.44784,0,2.77777, , ,0.016552, ,
